content,label
Microsoft's Kinect brings 'playful learning' to the Xbox 360 http://t.co/AoOj8CaI #microsoft #kinect #xbox #socialmedia,0
Siri keeps trying to send me to escort services....is that legal? @Apple,0
Twitter's Thinking About Paying People to Tweet - Technology - http://t.co/zA9h5o5U #PayMe #Twitter,0
&lt;3 u #microsoft!!!,1
"@Apple you're killing me. Excited about iOS5 no longer- tragic battery drain, genius bar wants to replace the battery. Really?",-1
RT @PacktEnterprise: Book Published! #Microsoft #SharePoint 2010 Power User Cookbook: http://t.co/A8ZqMpYP @spmentor http://t.co/v0mO0VkQ,0
"After I don't know how many years, you still can't copy a #microsoft #word document headings to #powerpoint. #justsaying",-1
How #apple eclipsed #microsoft http://t.co/4bWXJaDg by @charlesarthur #business @guardian,-1
@RIM you made it too easy for me to switch to @Apple iPhone. See ya!,1
White Paper: EMC Automated Performance Optimization for #Microsoft Applications http://t.co/aIK3EjWT #EMC #powerlink credential needed,0
"#google+ ...thoughts? to sign up or not to sign up, that is the question...",0
"#Twitter #Melbourne #Business ""TWITTER 4 BUSINESS"" November 16 http://t.co/wiZ4omU0 @KingstonCC @KeithKeller",0
#TWITTER OFF.,0
we strongly recommend students that are following us to sign up for the #imaginecup 2012 contest! http://t.co/ytn5OHym #microsoft,0
"RT @NeowinFeed: Microsoft CEO says company got ""lucky"" when Yahoo deal fell apart #microsoft #steveballmer http://t.co/l5uNInSW #neowin",0
I fancy an Ice Cream Sandwich #google #android. Wonder it will works on my HTC Desire?,1
"Omni Touch Screen System: going beyond the ""touch screens"" http://t.co/SH2fCwuS  #Featured #Tech&amp;Gadgets #Microsoft #Omnitouch",0
#twitter is not #eharmony,0
@apple must be launching a #searchengine - imminent surely. #AppleSearch #AppleCore #bigapple haha! Please be the latter,0
RT @Str8Talk123: Need to step my #twitter game! Where is #teamfollowback #miami #ff  @JAYSCANDRETH  @WhatupHOE1211,0
@apple @siri is efffing amazing!!,1
New post: Microsoft Windows 7 Home Premium http://t.co/FkruCQIs #Home #Microsoft #Premium,0
@Blackberry -vs- @Apple iPhone?,0
"Forget Siri, there is still no beating speech commands on @windowsphone: http://t.co/19GAjSGi #wp7 #mango #tellme #microsoft #siri",1
SpeechTrans http://t.co/TW3SzX61 on @Apple App store listed as the #best bi-directional #Speech To Speech #Translator --- Posts on Twitter,0
"RT @MyMelange: Wall to wall people, security and a huge line outside just to get in the @Apple store.  http://t.co/i1khkgJm",0
Creating #Pareto charts using #Microsoft #Excel http://t.co/OFXuNqhY,0
#opinion @Samsung need to be careful in @Apple patents issues - it looks a lot like you 'learned' a lot by making their chips!,0
AbOut TO BAMMER On #Twitter,0
"Anyone seen this? If your brand needs to track #SEO keyword landing through to a conversion, well #Google just capped http://t.co/g4coBopL",0
Android 4.0 Ice Cream Sandwich announcement round-up #android #google http://t.co/3SvjOtjT,0
#Twitter is Fawkin up!!!,-1
#JaccuseDZ RT @zeggar-@amaboura the entreprise version of #Microsoft #office365 is not available yet in #Algeria... http://t.co/BuWiL76A,0
Nokia 800 Searay Windows Phone press shots leak http://t.co/HwZzIEKk #microsoft #windows,0
"Microsoft's Ballmer Trashes Android, Touts Skype http://t.co/VkFnwmTJ #microsoft #skype #android",0
#microsoft #3Q (or 1Q12) #conferencecall 10/20/11 http://t.co/zm9Dye63,0
A Childs-Eye View Of #Microsofts #Kinect For #Kids http://t.co/nzhbzzW3 via @TechCrunch,0
Updated live wallpaper. Virtual buttons that disappear when you are in full screen mode. More awesome widgets. #Android #Google,1
@cloudnewsindia The War of #Email #Cloud Computing: #Google vs. #Microsoft http://t.co/zu9pSwSG,0
"@Marlorific well, I feel great about being your first #twitter friend :)",0
Is Google planning to launch its own iTunes rival? - The Times of India http://t.co/1x73o5Yz #google,0
The Samsung Galaxy Nexus and Ice Cream Sandwich are sick! #android #icecreamsandwich #google,1
"Disappointing visual merchandising, @apple. Simple, but lacks elegance. And sequence doesn't even tell us about #Siri. http://t.co/XV2q3gfi",-1
CLOUD NEWS - Infosys boosts its cloud solution with Microsoft partnership - http://t.co/RNHzqjGR - @Infosys #cloud #microsoft #azure,0
Damn you @apple for breaking wififofum! It continued to work in ios 4. Was one of my most used apps. Damn Apple's overbearing policies!,-1
Gartner BI 2011: Microsoft and Oracle! http://t.co/ujN5j8dW #Gartner #BI # Oracle #Microsoft,0
#Teamfollowback -Microsoft expands Windows Phone Marketplace to India #microsoft #windowsphone #india,0
RT @carlmilner: RT @petapixel: iPhone 4S vs Canon 5D Mark II - A side-by-side comparison of 1080p HD video: http://t.co/qMyMIV7z &lt;&lt ...,0
#Teamfollowback Microsoft Q1 2012 earnings results due on Thursday #microsoft,0
RT @vattam: Man! I've fallen in love with Galaxy Nexus! #google #samsung #galaxynexus #android,1
Android 4.0 FINALLY includes photo editing tools. #Google #Android #ICS,1
"Google details Android 4.0 Ice Cream Sandwich, offers SDK http://t.co/mShfEQe6 #Android #Google",0
"#Microsoft's Ballmer Trashes Android, Touts Skype
 http://t.co/96BMOxv4",0
#microsoft #volume 1 #microsoft powerpoint #procedural syntax http://t.co/InQbcG68 GO! with Microsoft PowerPoint 2007 Volume 1,0
"@electricsoup It has to connect to @Apple to process commands, which it is failing to do right now",-1
MindTree Introduces 'mPromo' Trade Promotion Solution on #Microsoft #Azure for the Consumer Packaged Goods industry. http://t.co/H1A3V7zv,0
@twitter  + @tumblr  = Drugs are severe. #twitter #tumblr,0
@ShawnWildermuth  #gates #ballmer #nightAtTheRoxbury #microsoft That is so wild!,0
"@apple WTF why can we not add the newsstand to a folder?! We are already in your walled garden, so please don't remind us of it.",-1
Check out this great Blog w/ Tips from #YouSendIt - what 2 Consider When Migrating 2 #Microsoft Exchange 2010 http://t.co/jw1UbODI @YSI,0
Just installed Windows 7 Ultimate Service Pack 1 with IE9. It looks like IE9 is trying to look like Chrome. #windows7 #ie9 #microsoft #ie8,0
"RT @fucktec: #Google confirms #Nexus S will get #Ice_Cream_Sandwich -- for real this time (#Gingerbread devices, too) http://t.co/RajAK9P2",0
@briannaa___ Pls let us know if you need help w/ music marketing promo. We got #Twitter & #Youtube on lock. http://t.co/8HFfjJv5,0
Can they just tell us when #ICS will be available for Nexus S users? #Samsung #Google #HongKong,0
@apple #readyfor5.0.1 http://t.co/M2FqakYr,0
"#Android #Google We saw Ice Cream Sandwich on a Phone, but What About a Tablet? http://t.co/6McjpONv #DhilipSiva",0
Too many iPhones.  @apple @dcoult #FirstWorldProblems http://t.co/Ck4yfFSY,0
"Comparing the @apple & @BlackBerry apps/interfaces, can anyone imagine how @BlackBerry could have done worse? #sadreally",0
High as a mother fucker I'm addicted to #Twitter can't even go to sleep lol,0
"As an iPhone user, I think the Samsung Nexus Galaxy looks great. And Ice Cream Sandwich looks fantastic. http://t.co/Z9IDoNi7 #Google",1
Raza Abbas NumeroUno :: (RazaNumeroUno) : thanks for #following me on #Twitter! Happy Tweeting !!!,0
Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/DGGsNOh2,0
Galaxy Nexus #GalaxyNexus #Android #Google http://t.co/AWJHxwGT #followme,0
"RememberiN wen @apple and @blackberry were just fruit
#nostalgia",0
#Microsoft #Opens The Door To Two #Spanish #Entrepreneurs With #Medical #Project ! http://t.co/c97sNizT,1
Did #Google really just highlight a new font #Roboto as part of their #ICS announcement for #Android...?! Seriously.,-1
RT @GWGoddess: We could have told you this two years ago! http://t.co/6BZ6W7cf @Novell #GroupWise #Google,0
How #Google Ventures Chooses Which Startups Get Its $200 Million http://t.co/FCWXoUd8 via @mashbusiness @mashable,0
This is how charity works these days. http://t.co/839klkFH #billgates #philanthropy #microsoft,1
@hersheytech @kofax @collabware @avepoint @nintex engaged w &gt;40 customers #SharePoint ECM Summit at the #Microsoft Tech Center Irvine,0
@CBM: Lies @apple. the battery on this new iPhone4S is definitely not any better. &lt;&lt; check Settings: 8 times more App usage in iOS 5,-1
"Sneaky, sneaky. Seven ways to spy on your competition, using #Twitter - http://t.co/RxopvNGQ - via @ruhanirabin @AskAaronLee",0
does anyone else get the 'milky white film of business' with Visual Studio? #vs2010 #microsoft,0
@bkad5161 than apologize to @apple ;),1
My #twitter age is 1 year 65 days 18 hours 47 minutes 24 seconds. Find out yours at http://t.co/tQMSBDrx #twittertime,0
#Twitter-off,0
RT @businessuplift: Why #facebook and #google have got it wrong http://t.co/PDbF7H3f,-1
@apple http://t.co/2YcsCG68 via @donorschoose,0
"I just installed the new Twidroyd for #Twitter on my #Android Phone - It's #Free, give it a try. http://t.co/aik96UXm",0
"Apple sells 4 million iPhones in 3 days @apple keep doing what you are doing, because you are doing it well! http://t.co/ZZc6bE0w",1
I want Siri on my iPhone4 ! @apple,0
On Google+ then go here http://t.co/RCSwZlxK #GPlus #Googleplus #Google #teamfollowback #socialnetwork,0
"@TheRealJedaD If her name ain't #Twitter then ur not bcuz u been on here for a minute goin HAM...lol, I'm Just Sayin!!",0
Night #twitter lord please let that girl get some sleep,0
"Just seen a taste of #Google's ice cream sandwich, now I want a bite",1
"RT @bestpantsTen: http://t.co/P4m8xvaz #iPads less desired than #Windows tablets, says study #Apple #Microsoft #MS",1
RT @Lecko_alx: My #twitter age is 2 years 94 days 1 hour 40 minutes 33 seconds. Find out yours at http://t.co/spItzFcx #twittertime,0
Dear @apple My new Air is now a notbook since your update killed #wifi #bug #destroying #productivity,-1
Woooow I just log out from #twitter and there's more than 60 #tweets on my #timeline,0
@PrJusto Don't question the @Apple they will remember your dissent!,-1
RT @extremejohn Stuck on Facebook? Im so sorry.  http://t.co/aGHbaQmn #Twitter #Google  #Facebook,0
Are you using #Google+ and #Linkedin yet? These are essential tools to get your company and/or you on the FIRST page of Google. Contact...,1
@apple needs to hurry up and release #iTunesMatch,-1
"Thanks to a 90 minute wait on hold, half an hour actually talking to someone, the @Apple tech decides to send me an email to fix my phone",-1
"@SusanFelicity One really good thing with #twitter is that most people appear to be on the progressive, left, social side. This scares gov.",1
RT @MobileTechWorld: Jet Car Stunts Xbox Live game for Windows Phone released http://t.co/O3hYxBxh #wp7 #xbox #microsoft,0
@STARANDDRAMA & JAMMERS302 BE #KILLIN #TWITTER #FOLLOW US,0
"Ballmer Feels Lucky Microsoft Didn't Buy Yahoo in 2008, http://t.co/mPZoilRs #microsoft",0
"Samsung Galaxy Nexus announced, full specs available  http://t.co/0Nd3LiwV  #samsung #galaxy #nexus #google #android #ics #thetechcheck",0
#Twitter Buzz Builds for the Occupy Wall Street Movement [CHARTS] http://t.co/DAr3Ef5T #uncategorized,0
"#Google and #Samsung unveil #Galaxy #Nexus, #Android 4 at event: http://t.co/oTqfW9XQ | #CTIA #Hong #Kong #conference #environments",0
#Twitter TEAMO Chao!,1
"Hey, #google!  You lied.  #android 4.0 platform is not up as a link yet.  But I found it. http://t.co/v5WG698V #ics #sdk",0
"RT @ralphbin: #Microsoft Research shows #Holodesk - looks like science fiction, but is science fact http://t.co/w5OCrbpm  Cool but  no sound",1
RT @RUILIFESTYLE: #GOOGLE THE MIXTAPE http://t.co/v8zTtNVV,0
IHS: iPhone 4S shows key design and component changes. http://t.co/6tfiGiDV  @apple #apple #iphome4S #ios5,0
Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 18,0
"@sprint @bestbuy still no word on my iPhone4s preorder.  Best Buy blames Sprint, Sprint blames @apple, I just want an honest answer.  #help",-1
"@Mommy_gaga  #Win an @Apple iPod Touch @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/qEATNMpI #PampersHelloApps",0
RT @AHennessyWorld: #Twitter I apologize 4 being out of line regardless what sum1 does  I promise 2 remain humble keep it from public ey ...,0
RT @marcfletcher: #Intervate wins the portals and collaboration partner of the year 2011 #Microsoft #techedafrica,0
http://t.co/CvEKdOIQ line at @Apple northpark #dallas mall. #4GSiPhone,0
"watching a ""new"" interview with @L1LD3BB13 giving props to #twitter glad to see her out on her own doing her own thang;",0
#wendywilliams just said she was a woman bitch please stop lien on #twitter and on #nationaltv we all know your a man,0
Goodnight everyone #twitter off,0
"If @apple doesn't fix iOS5 this week, I'm buying a droid #emptythreats",-1
Well I'm kinda really #bored right now.... time to waste some time reading #quotes on #twitter,0
Twhistler makes Twitter sing!  #twitter http://t.co/wwNZ6dx6,0
@simonsays_payme @KaleMurphy @chatoney #twitter addict.. Tweeting while being a Lil BITCH #jerkoffmore #KYS #SMILE http://t.co/7JDvu514,0
.@Apple fan Eric Holder spotted at the Genius Store http://t.co/FTLttLPn,0
#Android #Google Android 4.0 Ice Cream Sandwich  All New Core Applications Overview http://t.co/XLtT7Wr9 #DhilipSiva,0
"@Mvm549 well, if it told you what you did to it or how it happened, it would be concrete evidence that @Apple is logging your life. :l",0
Why not send a Google card this Christmas? http://t.co/zSfuV48d #xmas #google #squidoo,0
Steve Ballmer slams Android #microsoft #steveballmer http://t.co/rVTTHD7P,0
Should #Microsoft and #Google design their software for mobile devices with two screens?,0
goodbye Bump ... #Google #ICS,1
If @Mr_A_Johnson is up. #twitter is gona have some technical difficulties,0
I wonder If the person who has @apple is holding out for apple to buy it from them,0
Doesn't #Microsoft Research's new touch technology resemble a lot the one developed by Pranav Mistry in ~2009? http://t.co/yZ9xGQGM,0
#Google Android Ice Cream Sandwich OS http://t.co/VhntGols #technology #androidicecream #nexusprime #sandwichos,0
brilliant WebGL Bookcase #google http://t.co/CR3A6k9U,1
How about @MattSloyer on the #twitter!,0
"Karate kid, skittles and cranberry juice. Goodnight #twitter",0
"#Microsoft launching the OmniTouch, how funny I though that was an @ALUEnterprise solution! #copyright http://t.co/5ExkV0L7 via @l_evenement",0
All the info on Ice Cream Sandwich here : http://t.co/f0rNfGPA @twandroid #google #nexusprime #ics #android,0
@Angelique_lique yooo my nigga i sooo blowed i forgot bout #twitter but im bkkkkkk,0
I promise this iPhone been at 1% battery for the last 3 hours. I see you @apple.,0
@twitter can you look at problem on iPad where it won't open @ messages. It just crashes the app. You too @apple maybe your fault.,-1
Man #Twitter Is Gettin #BORING,-1
POLL: http://t.co/tZBleGaQ Q:Should @Microsoft consider making its own hardware for #Windows like @Apple does? #Microsoft #Windows #Appl ...,0
"Validated that #Microsoft #iSCSI target in Win Server 8 works fine with #VMware #vSphere5 / ESXi5, no errors - more: http://t.co/6qnLWFt7",1
#Android #Google Galaxy Nexus Site is Live: Register and Relive the New Features http://t.co/7llRSpUO #DhilipSiva,0
#Google To Begin #Encrypting Searches & Outbound Clicks By Default With SSL Search - http://t.co/vc573Pte,0
"Meet #Siri, your new iPhone butler. Click the link and be amazed by all it can do: http://t.co/lvfFdCEL @Apple",1
#Google Unwrapping Ice Cream Sandwich on the Galaxy Nexus http://t.co/D7ntPaIt,0
"Day305, I'm thankful for the great customer service received today from @Apple via phone CS, new phone on the way #365daysofgratefulness",1
Minority Report-esque interface developed by #Microsoft Research and Carnegie Mellon University http://t.co/0yqEKDzg via @Digg,0
The takeaway from the @Apple earnings call?  Even Apple needs a new iPhone release every 12 months to stay competitive. cc: @hblodget,0
#Microsoft shows 'touch screen' for any surface http://t.co/X7Z87xzt,0
"Early cloud #Microsoft partners will be rewarded w/ a Cloud Accelerate badge, & additional internal use rights! http://t.co/pjkyf0gf",0
@rjpittman Why you won't use your @apple account.,0
"@Apple - #Siri is not working due to ""network problem""? Seriously? Can you fix this? #iPhone4s #Fail",-1
#Android #Google Samsung Galaxy Nexus Coming Soon To Three UK http://t.co/FQbfdiYE #DhilipSiva,0
Android 4.0 Ice Cream Sandwich is Here with a Google Nexus in new Avtar!   http://t.co/mSWX6Eo6   #android #google #nexus #BigMAMA,1
GN #twitter off.,0
Hey parents!Did you know about the free tools from #Microsoft that help keep your kids safe online?Live Family Safety http://t.co/5pk1et6r,1
"nitee
#Twitter & #Followers",0
"Where is my iPhone!?!?!?!
@apple",-1
Check out the new #Microsoft #faculty fellows here: http://t.co/GCicPEX4 poised to change the world!,1
Gotta love #Twitter - shit goes round the World like lightning-on-speed...,1
"CNET  #Microsoft #OmniTouch allows multitouch input on arbitrary, everyday surfaces  http://t.co/PbwdSTmb http://t.co/0D4xV6D3",0
"See @Apple, that what's happen when you release iPhone 4S with same crappy design as the old phone!",-1
Check out this Interesting Blog on Tips from #YouSendIt 4 wht 2 Consider When Migrating 2 #Microsoft Exchange 2010 http://t.co/yLF30h0h,0
New contact app builds on a magazine style layout and aggregates contact info from multiple sources. Very slick. #Google #Android #ICS,1
"#Microsoft CEO Steve Ballmer on Not #Buying #Yahoo: Sometimes, Youre Lucky http://t.co/uyDNZ4r0 #mcommerce #business",0
picking up my #iPhone4S in two hours @Apple!,0
WHY DFF IS #TWITTER STILL LAGGIN ON SHOWIN WHO RETWEETS UR SHITT,-1
RT @drkhan: Are you going to #RSNA? Visit #Microsoft at booth 1411 http://t.co/wdHFz7hp #RSNA2011 #RSNA11 #radiology #Amalga #HealthVault,0
"We're one of a few ""Featured Education Apps"" on the @Apple **Website** today, sweet! http://t.co/0yWvbe1Z",1
"@KeepnUpWitTBoyd @AppStore @iTunesMusic they fixed a bug Thursday after I had done my update? Thus my issue, spent Fri @apple  #iOS5",0
I keep forgettin how much i really like #Twitter lol,1
Did a couple of changes..#Twitter,0
@DJ_Nasty16 I know. You my only compo. #we be #reppin #twitter,0
"strange, i cannot put my newsstand app into any group. @apple wants to be our new paperboy #iOS #iphone",0
RT @igorlilmonster: My #twitter age is 2 years 153 days 5 hours 6 minutes 25 seconds. Find out yours at http://t.co/NjTHu7tM #twittertime,0
"Hey @apple why can't I share a reminder list from my iPhone?
Also why can't I login to the iCloud webpage to modify sharing from my phone?",-1
i want him to make a #Twitter,0
Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/eizExUn0,0
New Galaxy Nexus: App Improvements -  New visual voicemail within the phone app #nexus #samsung #google #android bit.ly/nEJbyE,0
http://t.co/QV4m1Un9 Forget the phone.. Nice UI. Liking the Scroll Feature #android #google #nexus,1
"If I was @Apple, I'd publicly denounce and file suit against @Nuance. Then buy 'em on the cheap. #Siri",0
RT @JonJars: #twitter; for those statuses you'd never post on #facebook,0
just watched the #GalaxyNexus announcement by #Google and #Samsung.. The only thing keeping me from buying? It's only on #Verizon. #FAIL,-1
@apple give me my apps back!!!,-1
Camera app now has Panorama capabilities! #Google #Android #ICS,1
"01:50 no #msn e no #twitter 
e #Facebook.",0
"At the #VMworld party, looks good but I wonder who are the better dancers; #VMware or #Microsoft employees! ;-)",0
@apple battery life suck on iOS 5,-1
If you didn't know - Free #Microsoft #HTML5 @Webcamps on West Coast MountainView Redmond Portland check them out  http://t.co/L86OWQRE,1
"New Galaxy Nexus: App Improvements -  Quick Response to unwanted calls, predefined SMS's #nexus #samsung #google #android bit.ly/nEJbyE",0
"RT @ChWilhelm: #Google Wallet adds #coupons, rewards, and more #retail partners http://t.co/1s3wWs54 #li",0
#Twitter Introduces Free Twitter Web Analytics Tool http://t.co/HdLjWzaw via @HubSpot #reporting,0
RT @aplusk: Sending love & light to everyone @Apple & the entire Jobs family.Today we lost a Giant who will be missed even by those who  ...,0
Best night inna while :) #newbestfriends wish you kids had #Twitter #amaturehour,0
I did the best of everyone who failed - Bill Gate #Microsoft,-1
#fail on the face recognition not working #google #samsung,-1
Steve Ballmer: Android is for computer science geeks http://t.co/o7vJl4Tl #News #android #google #microsoft #steve_ballmer,0
"Video: #Google wallet, see the wow effect http://t.co/mcW78VtG",1
@apple my iPhone is charging very slowly!!!!!,-1
"Ballmer On Not Buying Yahoo: 
http://t.co/ogoaKRBf 

#Microsoft #Yahoo #Skype #Xbox #Google #Bing #Ballmer http://t.co/LwUYs0uP",0
Join #Microsoft Experts in 1 hr for a live technical chat on #WindowsPhone #Mango Live Tiles http://t.co/YPzLTs50 #wpdev #wp7 #msteched,0
Android 4.0 SDK now available #google #android http://t.co/dB2Rzsu5 #neowin,0
#Android #Google New UI and Core Features in Android 4.0 Ice Cream Sandwich Overview http://t.co/BD2omnIb #DhilipSiva,0
Now it's time for some Ice Cream Sandwich! #Samsung launched it's latest Android Galaxy Nexus phone powered by #Google,0
"Phone app redesigned to be unified with google voice, etc. Has fast forward and rewind capabilities as well. #Google #Android #ICS",0
#Twitter is hella funny when got people on here you grew up with....lmao,0
Is it bad if I just want it because its called the #icecreamsandwich ?http://t.co/Wt3C2rP1 #android #sansung #google,0
@cloudnewsindia New Version of #Cloud InTune is Available: Posted on #Windows 7 News...#Microsoft has just..http://bit.ly/pY0hlZ,0
*singing*! everytime  I  try  to leave something keeps  pulling me  back  (me  back) telling me  I  need  #Twitter & all that. lol  (:,1
"facebook oof , #twitter of... night night every1!",0
@AtlantaSnoop yea I've seen my #location waaaay off on #google sites. Not a big deal but still strange. #spookygoogle,0
@Apple: Siri is amazing!!! I'm in love!,1
Android 4.0 SDK now available #google #android http://t.co/P05YR6PC,0
"and only the first 23 images in my Photo Roll made it over? Seriously, @apple, how did you fuck this up so much?",-1
@APPLE freaks is Siri available for Iphone 4 yet?,0
#Facebook power users 'have gone to #Google+ and #Twitter' - Telegraph http://t.co/vwCiOv1f Who are they? #socialmedia,1
Night at the Roxbury with Gates and Ballmer  http://t.co/RSZAL40S #funny #video #gates #ballmer #microsoft,0
"loving new technology from @apple iPhone 4s, mac air and iCloud are unreal #technology",1
"The Future of #Information: Innovators from #Google, #Microsoft &#Twitter  Nov. 14-18  Info & registration at http://t.co/kJKZ77Zy #UMD",1
@WPdesignteam @joebelfiore @windowsphone - You guys just taught #Google #Android how to design a decent phone. So much Metro. Good Job guys!,1
FreeSoftwareFoundation publicly warns of danger of implementing #Microsoft #Restrictedboot w/o #UEFI http://t.co/NASQbmaT #anonymous #USDOR,0
"Absolutely loving the ARC mouse, courtesy of the one and only @gregulator0. #inspired #microsoft",1
Hey @apple now I have iOS5 my iPhone doesn't include songs that are on compilation albums under the artist's name. #whaddupwitdat,-1
"RT ""@RobyQQ: Your #Twitter followers either like you for your sense of humor or sex appeal."" -- I guess, I'm funny then... LOL!",0
Cool @apple / Steve Jobs infographic http://t.co/Prb5yx4X @MickH87 - timeline history,0
@HOLLYcash mann u can have ah olelady but them hoes for everybody son I been doin dis u stop catchin feelings its #twitter,0
Interesting times when increasing your revenue from $20B to $28B in a recession is considered a disappointment. @apple,0
engineers #google Manny Marroquin #MannyMarroquin,0
POLL: http://t.co/GcrpUKwF Q:R U pissed @Apple banned this video? #Apple #iPhone4S #Siri #F8ball,0
#Microsoft Office v. X for Mac [Old Version] Review: Computer Software Plus  Education Computer Software Sales http://t.co/4GdWlnNM,0
"Why doesn't @apple iCloud sync Stickies? They've always been around, just nothing every progressed w/ them!! Why apple why?  @gruber",-1
Ok Hindi keyboard in #iOS5 is something to cheer about.  But @apple  what about  support for 20+ missing Indian languages!? #FAIL,-1
Do real thugs have #twitter? #confusedbymytimeline,0
Ain't really been on all day! Suppppp #Twitter,0
"Listening to Doug Leland #Microsoft  big data guru. Social media impact huge not just data wise, but within tools to manage data #gartnerSYM",0
I &lt;3 @apple http://t.co/ondXWpEr,1
too many companies don't have @apple management-- 60 sec vid-http://bit.ly/pwLpgQ #entrepreneur #startup @scalecomputing #pioniq,0
Thank you @apple for Find My Mac - just located and wiped my stolen Air. #smallvictory #thievingbastards,1
Microsoft Announces Interactive TV For Childrens Games & Story Books #Xbox #Microsoft #family #fb http://t.co/BOCzCmbg,0
Sleep. Finally. #Twitter,0
"#HEUTE - #Microsoft #Office #2010 Home & Student Product Key Card [1 User] - statt 149 nur 89,99 - http://t.co/tdMFe0nI",0
An apple update has seemed to render my work machine incapable of opening HDV video. Thanks @Apple. Zero useful productivity today.,-1
#Microsoft excludes #tablets from its holiday advertising push http://t.co/QlArpUaT,0
iCloud Control Panel for Windows: http://t.co/8nJ4VHNL #win7 #windows7 #apple #ipad #iphone #ipod #iphone4s #microsoft #icloud,0
RT @SamsungMobileCA: Raise your hand if you now want an #Android4 #IceCreamSandwich powered #GALAXYNexus phone! #Google #Samsung,1
#Android #Google Calling all speed demons - Galaxy Nexus! http://t.co/kma7ZnAf #DhilipSiva,0
"""#Microsoft details Search improvements in Windows 8 Start Screen"" http://t.co/Agv49znJ",1
RT @iancollinsuk: Apple have just announced they sold 4 million phones this weekend. Incredible. That recession continues to bite @Apple,0
Funny #BillGates #Aprons w/Google #1 ranked #LTCartoon Got #Microsoft? http://t.co/CStd8cPM #humor #foodie #microsoft,0
"#SIGSource #Microsoft talent source program boasts a procure-to-pay model to manage temp workforce, concept works for VMS  #Beeline",0
#Google #Ice Cream Sandwich (#Android 4.0): a #hands_on #screenshot #gallery http://t.co/61bZRSWI via @engadget,0
Leaving for #smau : I'll be at the #Microsoft stand as a trainer for the #wpdev labs. Meet me there!,0
"The new Samsung Galaxy nexus..

http://t.co/UtbpXrsj 

#Android
#Samsung 
#Google 
#WoW

CC @kha1989led 
@eisaahmad",0
@rjakesuk mine is past the warranty and I don't have AppleCare. #ios5 @apple,0
RT @nagoul1: #Retweets section of my #twitter account has not been working for 17 hours! Is Everyone else having this problem? #RT #RTs,-1
When I'm about to tweet something and I cant remember how to spell I go straight to #Google,1
RT @TravisDommert:Is leaving Steve's photo on the @apple home page what he would really want? In his honor...let's get back to #innov...,0
The iPhone update has segregated my contacts between iPhone users and non-iPhone users. They just had to call out those non-users @apple,0
@WSPSanDiego Kickoff tomorrow 10/20 at San Diego #Microsoft Store at 6:00pm @wspwest http://t.co/5FiP2vVg or ping me #in,0
ICS #android is going to kill both Mango #wmp #microsoft and #rimm.  it already killed webOS and Nokia OS...,-1
#Microsoft tests and proves #AppSense enterprise scalability! 78K users on one personalization DB - http://t.co/fCXdU7mA,0
My 100 tweet goes to #twitter . Thanks for providing me with another way of keeping me busy during school!,1
"@thejcurt unlocking it at @apple store. RIP, Mr. Jobs.",0
"Will watch this one with interest! RT @RossMistry: #Microsoft Codename ""Data Explorer"" CTP Coming ... http://t.co/kvJSerCj via @scottyd99999",1
Currently ordering a BRAND NEW MACBOOK PRO!!! Bahhh... my MacBook is 5 years old. I'll miss it. But it's time. cc: @Apple -,1
Unwrapping Ice Cream Sandwich on the Galaxy Nexus: (Cross-posted on the Official Google blog)Bea... http://t.co/K10SvnNr #google #mobile,0
"Sign up for online #Microsoft #HyperV #Virtualization 70-659 training on Nov. 2. It is $99, has a $150 exam voucher! 
http://t.co/zcHV6TaC",0
"Oh, just fuck you, @apple. Already?? ---&gt;  iPhone 5 on schedule for summer launch? http://t.co/Ofh9PTaG via @BGR",-1
@Free_Nuttball #fuckyoumean #Pittsburgh don't got the best #twitter.,0
#Microsoft #Cloud windows+server - RT @WesleyBackelant: Announcing the Microsoft ...: WindowsAzure : @Wesle... http://t.co/NaPViOT8 #TCN,0
Talking @Apple keynotes over lunch with @yuvalariav. Challenged him to check something out ;-),0
RT @herahussain: @RickySinghPT got a new backside for my eye phone! V impressed with @apple,1
U-Village store fits Microsoft consumer strategy http://t.co/OyGo65p1 #microsoft #Technology,0
any chance @apple will release good headphones that dont blast music outside the ears? #iphone #ipod its quite obnoxious,-1
Good Morning #Twitter! Have a nice day. :},0
"@amandbrar @apple Siri has worked for me less than 10% of the time. If service doesn't improve by Monday, I'm returning my iPhone 4S.",-1
"RT @guardiantech: How #Apple eclipsed #Microsoft http://t.co/GK6YjTFY &lt;- Microsoft's future is in the corporate world, not consumer",-1
"need #facebook fans, #twitter followers and #youtube views by nvida2: i need http://t.co/tK6IHH2B #freelance #job",0
This New Microsoft Technology Turns Anything Into A Touchscreen (MSFT) http://t.co/Qcih8fjg #apple #microsoft,0
Anyone else seeing missing signal bars on their #iPhone 3GS with an upgrade to #iOS5? cc/ @applecanada @apple @forstall,-1
